"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"OR";"04.05.2025 21:34:17";75.1612;1;45781898808.1134
"Power";"04.05.2025 21:34:17";80;1;45781898808.1134
"Temperature_Setpoint";"04.05.2025 21:34:17";30;1;45781898808.1134
"Temperature_In";"04.05.2025 21:34:17";15;1;45781898808.1134
"Temperature_Out";"04.05.2025 21:34:17";30.0022;1;45781898808.1134
"OR";"04.05.2025 21:34:18";75.1612;1;45781898819.7338
"Power";"04.05.2025 21:34:18";80;1;45781898819.7338
"Temperature_Setpoint";"04.05.2025 21:34:18";30;1;45781898819.7338
"Temperature_In";"04.05.2025 21:34:18";15;1;45781898819.7338
"Temperature_Out";"04.05.2025 21:34:18";30.00212;1;45781898819.7338
"OR";"04.05.2025 21:34:19";75.16141;1;45781898831.3889
"Power";"04.05.2025 21:34:19";80;1;45781898831.3889
"Temperature_Setpoint";"04.05.2025 21:34:19";30;1;45781898831.3889
"Temperature_In";"04.05.2025 21:34:19";15;1;45781898831.3889
"Temperature_Out";"04.05.2025 21:34:19";30.00204;1;45781898831.3889
"OR";"04.05.2025 21:34:20";75.16155;1;45781898843.0093
"Power";"04.05.2025 21:34:20";80;1;45781898843.0093
"Temperature_Setpoint";"04.05.2025 21:34:20";30;1;45781898843.0093
"Temperature_In";"04.05.2025 21:34:20";15;1;45781898843.0093
"Temperature_Out";"04.05.2025 21:34:20";30.00197;1;45781898843.0093
"OR";"04.05.2025 21:34:21";75.16164;1;45781898854.6412
"Power";"04.05.2025 21:34:21";80;1;45781898854.6412
"Temperature_Setpoint";"04.05.2025 21:34:21";30;1;45781898854.6412
"Temperature_In";"04.05.2025 21:34:21";15;1;45781898854.6412
"Temperature_Out";"04.05.2025 21:34:21";30.0019;1;45781898854.6412
"OR";"04.05.2025 21:34:22";75.16164;1;45781898866.2963
"Power";"04.05.2025 21:34:22";80;1;45781898866.2963
"Temperature_Setpoint";"04.05.2025 21:34:22";30;1;45781898866.2963
"Temperature_In";"04.05.2025 21:34:22";15;1;45781898866.2963
"Temperature_Out";"04.05.2025 21:34:22";30.00184;1;45781898866.2963
"OR";"04.05.2025 21:34:23";75.1618;1;45781898877.9398
"Power";"04.05.2025 21:34:23";80;1;45781898877.9398
"Temperature_Setpoint";"04.05.2025 21:34:23";30;1;45781898877.9398
"Temperature_In";"04.05.2025 21:34:23";15;1;45781898877.9398
"Temperature_Out";"04.05.2025 21:34:23";30.00178;1;45781898877.9398
"OR";"04.05.2025 21:34:24";75.16197;1;45781898889.5833
"Power";"04.05.2025 21:34:24";80;1;45781898889.5833
"Temperature_Setpoint";"04.05.2025 21:34:24";30;1;45781898889.5833
"Temperature_In";"04.05.2025 21:34:24";15;1;45781898889.5833
"Temperature_Out";"04.05.2025 21:34:24";30.00173;1;45781898889.5833
"OR";"04.05.2025 21:34:25";75.16213;1;45781898901.2269
"Power";"04.05.2025 21:34:25";80;1;45781898901.2269
"Temperature_Setpoint";"04.05.2025 21:34:25";30;1;45781898901.2269
"Temperature_In";"04.05.2025 21:34:25";15;1;45781898901.2269
"Temperature_Out";"04.05.2025 21:34:25";30.00167;1;45781898901.2269
"OR";"04.05.2025 21:34:26";75.16213;1;45781898912.8472
"Power";"04.05.2025 21:34:26";80;1;45781898912.8472
